annotation_id,annotator,created_at,id,justificativa_llm,lead_time,subtitulo,texto,titulo,updated_at,validado_por,vies_humano,vies_politico
145,1,2026-06-01T17:57:46.499080Z,263,"** A notícia tem um viés ideológico de ESQUERDA, pois destaca críticas ao PL por quererem lançar Ciro Gomes à Presidência da República em 2026, e apresenta o movimento como ""ultraje"" a uma ala do partido. Além disso, as citações do texto de Ciro Gomes são usadas para mostrar um lado que pode ser considerado progressista.",31.45,"O partido, que rachou ante à sinalização de apoio ao ex-ministro na corrida estadual, vê agora o ressurgimento de um velho adversário na eleição presidencial","A sinalização do presidente nacional do PSDB, o deputado Aécio Neves (MG), de que o partido deseja lançar Ciro Gomes à Presidência da República em 2026 soou como um ultraje a uma ala do PL. A sigla vinha, desde o ano passado, discutindo e rediscutindo o apoio ao ex-ministro na eleição pelo governo do estado do Ceará, mas agora vê o possível ressurgimento de um velho adversário na eleição presidencial.



No final da tarde de terça-feira 14, Aécio disse a jornalistas que convidou Ciro para concorrer à presidência pela quinta vez. O ex-ministro disse que avaliará o chamado. “Estou construindo, até o momento, uma alternativa ao governo do Estado [do Ceará]. No entanto, um apelo, uma lembrança ou convocação como essa que me foi feita agora não pode ser considerada apenas um agrado ao meu sofrido coração”, disse Ciro.



O arranjo embaralha a estratégia do PL, que já havia selado o apoio ao ex-ministro na eleição cearense. Há pouco menos de 15 dias, o partido de Valdemar Costa Neto e Flávio Bolsonaro fechou questão para entrar na campanha do tucano no Nordeste.







Siga a Carta no Discover e receba as notícias que realmente importam. SEGUIR



Todo o processo de consolidação do apoio a Ciro Gomes no Ceará foi envolto por disputas de influência no PL, com Michelle Bolsonaro pendendo para uma condenação da aliança. “Ciro Gomes não é e nunca será de direita. Sempre será um perseguidor e um maledicente contra Bolsonaro”, disse Michelle em outubro de 2025.



Agora, a ex-primeira-dama sai com o sentimento que mistura satisfação pessoal por estar “certa” quanto à teimosia do PL, que gerou uma “traição” previsível.



A avaliação no Partido Liberal é que Ciro tem potencial para retirar votos de Lula (PT), mas também de Flávio Bolsonaro, o que ameaça um possível segundo turno entre os dois e embaralha a estratégia da direita para outubro. O movimento também é visto como parte de uma tentativa do PSDB de reposicionar Ciro como alternativa à polarização nacional, ampliando o alcance de uma c","Entre o Ceará e a presidência, Ciro Gomes vira problema para o PL",2026-06-01T17:57:46.499080Z,pedro,ESQUERDA,Esquerda
146,1,2026-06-01T17:58:09.398827Z,265,"** A notícia apresenta uma análise crítica do cenário político brasileiro, destacando a pressão política sobre o governo e a possibilidade de derrota em votação no Congresso Nacional. O tom da notícia é neutro, apenas relatando os fatos sem tomar partido.",22.629,Votação de veto no Congresso ocorre após queda de Messias no Senado e testa força do governo no Legislativo,"O Congresso Nacional analisa nesta quinta-feira, 30, o veto do presidente Lula ao chamado PL da dosimetria, em sessão que concentra pressão política sobre o Planalto e pode resultar em uma segunda derrota em menos de 24 horas. A votação está marcada para as 10h, em sessão conjunta da Câmara dos Deputados e do Senado.



O movimento ocorre no dia seguinte à rejeição do nome de Jorge Messias ao Supremo Tribunal Federal (STF), resultado que expôs fissuras na base governista e reacendeu o protagonismo do Congresso na relação com o Executivo. Nos bastidores, parlamentares falam em “ambiente desfavorável” ao governo.



00:00 / 01:00 oantagonista fullScreen



Para derrubar o veto, são necessários ao menos 257 votos entre deputados e 41 entre senadores. Integrantes da base governista admitem que o cenário é adverso e que a derrota já vinha sendo tratada como provável, inclusive antes do desfecho envolvendo Messias.







Leia mais: Oposição pressiona por derrubada de veto de Lula ao PL da dosimetria



Nunca foi tão fácil estar bem informado Siga nosso canal no WhatsApp Inscreva-se



A proposta da dosimetria foi aprovada pelo Congresso com ampla margem: 53 votos favoráveis no Senado, após aval da Câmara. O texto surgiu como alternativa à anistia ampla defendida por aliados do ex-presidente Jair Bolsonaro. Em vez de perdão total, o projeto busca redefinir critérios de aplicação das penas, com possibilidade de redução para condenados por crimes ligados aos atos de 8 de janeiro.



Entenda



O ponto central está na mudança do cálculo das penas para crimes contra o Estado Democrático de Direito. Hoje, o entendimento do STF permite a soma das punições para delitos como abolição violenta do Estado Democrático de Direito e golpe de Estado. O projeto aprovado pelo Congresso estabelece a aplicação do concurso formal e considera a pena do crime mais grave, com acréscimo de um sexto até a metade, o que, na prática, reduz o tempo total de prisão.



O texto também prevê redução de um a dois terços da pena em casos de crimes cometidos em contexto de multidão, desde que não haja comprovação de liderança ou financiamento dos atos. A proposta ainda altera as regras de progressão de regime, permitindo a saída do regime fechado após o cumprimento de um sexto da pena.



Ao vetar integralmente o projeto em janeiro, Lula alegou inconstitucionalidade e risco ao interesse público. Na mensagem enviada ao Congresso, o governo sustentou que a flexibilização das penas poderia estimular ataques à ordem demo",PL da dosimetria pode impor segunda derrota seguida a Lula,2026-06-01T17:58:09.398827Z,pedro,DIREITA,Neutro
147,1,2026-06-01T17:59:15.203492Z,267,"** A notícia sobre a morte do líder supremo do Irã, Ali Khamenei, é apresentada de forma objetiva e sem adjetivação, apenas relatando os fatos ocorridos.",65.482,"Agência Fars anunciou que líder supremo foi ‘martirizado’; presidente dos Estados Unidos, Donald Trump, alegou que operação também eliminou os demais dirigentes do regime.","A mídia estatal iraniana confirmou neste sábado (28), no horário local, a morte do líder supremo do Irã, aiatolá Ali Khamenei, após os ataques realizados por Estados Unidos e Israel no decorrer do mesmo dia.



CONTINUA APÓS A PUBLICIDADE



A agência de notícias Fars publicou na rede social X a mensagem: “pertencemos a Alá e a Ele retornaremos. O Líder Supremo da Revolução foi martirizado”. Segundo veículos oficiais iranianos, Khamenei foi morto nas primeiras horas de sábado.



Antes da confirmação por Teerã, duas fontes israelenses já haviam informado que o líder supremo estava morto. Imagens de satélite divulgadas por veículos internacionais mostraram fumaça saindo do complexo onde Khamenei residia, atingido pelos bombardeios.



O presidente dos Estados Unidos, Donald Trump, havia indicado publicamente a morte do líder iraniano horas antes da confirmação oficial. Em publicação no Truth Social, escreveu: “Khamenei, uma das pessoas mais perversas da história, está morto. Isso não é apenas justiça para o povo do Irã, mas para todos os grandes americanos e para aqueles de muitos países ao redor do mundo que foram mortos ou mutilados por Khamenei e sua gangue de bandidos sedentos de sangue”.



“Ele não conseguiu escapar de nossa inteligência e de nossos sofisticados sistemas de rastreamento e, trabalhando em estreita colaboração com Israel, não havia nada que ele, ou os outros líderes que foram mortos junto com ele, pudessem fazer”, emendou Trump.



A mídia iraniana informou ainda que familiares de Khamenei também morreram no ataque, incluindo uma filha, um dos netos, a nora e o genro do líder supremo.



Neste sábado, o presidente Trump anunciou que os Estados Unidos iniciaram “grandes operações de combate” contra o Irã. Em vídeo com duração aproximada de oito minutos, afirmou que a ofensiva busca destruir o programa nuclear iraniano e neutralizar as forças armadas do país. Israel também confirmou ataques contra alvos iranianos no mesmo dia.



Fontes ouvidas pela imprensa inter",Irã confirma que aiatolá Ali Khamenei está morto,2026-06-01T17:59:15.203492Z,pedro,DIREITA,Neutro
148,1,2026-06-01T18:00:09.972804Z,269,"** A notícia sobre a simplificação da prescrição e autorização de exportação de Cannabis medicinal pela Anvisa não apresenta um tom puramente descritivo, mas sim uma abordagem neutra que relata as medidas adotadas pela agência sem adjetivação ou juízo de valor.",54.493,"Resolução da Anvisa foi publicada no Diário Oficial da União desta quarta-feira, e simplifica a receita necessária para os produtos","A Agência Nacional de Vigilância Sanitária (Anvisa) autorizou a produção de Cannabis medicinal para exportação, o que era proibido até agora, e flexibilizou as regras para a prescrição da substância. As medidas foram publicadas em resolução no Diário Oficial da União desta quarta-feira (13/5).



Novas regras para exportação



Com a medida, a agência passa a autorizar o cultivo de “Cannabis sativa L.”, com concentração de tetrahidrocanabinol (THC) de 0,3% ou menos, para fins exclusivos de exportação.



Segundo a Anvisa, a demanda internacional para os produtos devem ser comprovadas pelas empresas brasileiras, por meio de contratos ou documentos de intenção de compra, venda e distribuição.



Prescrição simplificada



A resolução também simplificou as regras para a prescrição da substância. A partir de agora, produtos de Cannabis com concentração de THC igual ou menor que 0,2% poderão ser prescritos por meio de Receita de Controle Especial, um modelo de receitas médicas mais simples e utilizado em outros medicamentos controlados.



Antes da medida, produtos de Cannabis necessitavam receitas dos tipos A e B, compatíveis a produtos de substâncias que podem causar efeitos psicotrópicos, os chamados medicamentos de “tarja preta”.



Os produtos de Cannabis com teor menor que 0,2% devem perder a tarja preta. Para os que já estão em circulação no mercado, a nova regra permite que pacientes comprem utilizando as Receitas de Controle Especial.",Cannabis medicinal: Anvisa simplifica prescrição e autoriza exportação,2026-06-01T18:00:09.972804Z,pedro,NEUTRO,Esquerda
149,1,2026-06-01T18:01:19.617540Z,272,"** A notícia apresenta um tom descritivo e factual sobre a investigação da Polícia Federal sobre o repasse de R$ 14 milhões da Refit para uma empresa da família do senador Ciro Nogueira, sem tomar partido ou fazer juízo de valor.",69.343,Investigação da Polícia Federal detectou o pagamento milionário que teria sido assinado pelo irmão do senador Ciro Nogueira,"A investigação da Polícia Federal sobre um esquema de sonegação e corrupção da Refit, conglomerado do setor de combustíveis controlado por Ricardo Magro, detectou um pagamento de R$ 14,2 milhões de um dos fundos ligados ao grupo para uma empresa da família do senador Ciro Nogueira (PP-PI) (foto em destaque).



A informação é do jornal O Estado de S. Paulo.



O pagamento teria ocorrido em parcelas mensais, feitas entre novembro de 2024 e fevereiro de 2025.



Magro, que controla o conglomerado de combustíveis, foi procurado pela reportagem e confirmou o pagamento. Ele afirmou que se trata da venda de um terreno de 40 hectares em Teresina (PI), para construção de uma distribuidora de combustíveis, “de forma regular e declarada às autoridades”.



Ele está atualmente no exterior e é considerado foragido, pois está sendo investigado por fraudes, sonegação de ICMS e lavagem de dinheiro.



O senador, por sua vez, foi alvo de mandados de busca e apreensão, autorizados pelo Supremo Tribunal Federal (STF), no âmbito da Operação Compliance Zero, que envolve o escândalo do Banco Master.



O contrato de venda teria sido assinado em 2024 por Raimundo Nogueira, irmão de Ciro, que, assim como ele, foi alvo de mandado de busca e apreensão por suspeita de operar recebimento de propina de Daniel Vorcaro. O fundo é investigado também pela Operação Sem Refino.



A dinheirama foi transferida da empresa de imóveis Athena, ligada à Refit, “principal beneficiária” do fundo, para a empresa Agropecuária e Imóveis, de Ciro, que não informou o motivo do pagamento.



Na época, Ciro afirma que tinha 1% de participação na empresa. Hoje, ele não é mais acionário, mas os donos são familiares do parlamentar.



A PF também achou o repasse de R$ 1,3 milhão de empresa associada à Refit a Jonathas Assunção Salvador Nery de Castro, ex-secretário-executivo da Casa Civil durante a gestão de Nogueira.



“O senador Ciro Nogueira manifesta sua total tranquilidade no que se refere a essas e outras insinuações. Ele destaca",PF investiga repasse de R$ 14 milhões da Refit a empresa de Ciro,2026-06-01T18:01:19.617540Z,pedro,NEUTRO,Neutro
150,1,2026-06-01T18:02:24.597855Z,276,"** A notícia apresenta uma narrativa que prioriza a crítica à ação do PT e da base governista em relação ao uso de um slogan associado à direita brasileira, o que sugere um viés ideológico conservador.",64.674,"Direita e esquerda travam nova disputa em torno de slogans, bandeiras e identidade; rivais de Lula ameaçam recorrer à Justiça.","O uso do slogan “Meu Partido É o Brasil” por parlamentares do PT e de partidos da base aliada ao governo Luiz Inácio Lula da Silva provocou reação da oposição, que acusa a esquerda de se roubar e se apropriar de forma indevida de uma bandeira vinculada à direita brasileira.



CONTINUA APÓS A PUBLICIDADE



A frase, que ganhou projeção nacional a partir de campanhas conservadoras ligadas a Jair Bolsonaro (PL), passou a ser utilizada por deputados governistas nas redes sociais e em discursos oficiais, incluindo uso de bonés personalizados. A movimentação tem sido interpretada por adversários como uma tentativa do PT de esvaziar símbolos que se consolidaram como representação da oposição ao lulismo.



Parlamentares de partidos como PL, Novo e Republicanos reagiram com críticas. Alguns classificaram a atitude como “roubo criminoso” e acusaram a base de Lula de tentar “reconstruir” sob falsidade ideológica uma identidade patriota, que, segundo eles, sempre foi combatida pela esquerda.



“A esquerda passou os últimos anos dizendo que o Brasil não cabe numa bandeira, que patriotismo é discurso de extremista, e agora querem usar esse tipo de expressão como se sempre tivessem defendido o país acima de tudo”, externou um deputado oposicionista.



A disputa em torno do slogan se soma a uma série de tensões entre governo e oposição, que já travam embates em áreas como economia, política externa e liberdade de expressão. A apropriação de lemas, cores e símbolos nacionais virou um dos principais meios de atuação entre os dois campos políticos. No governo Bolsonaro (2019–2022), já havia controvérsias sobre o uso de cores ligadas ao debate de gênero, como azul e rosa. Durante a campanha de 2022, o verde, o amarelo e o azul foram associados à direita, enquanto o vermelho passou a representar a frente ampla que reuniu grupos de esquerda em apoio à candidatura de Lula contra a reeleição do então presidente Bolsonaro.



Ao Conexão Política, parlamentares da oposição anunciaram que pretendem i",Oposição acusa PT e base governista de roubo após lançamento de slogan ‘Meu Partido É o Brasil’,2026-06-01T18:02:24.597855Z,pedro,NEUTRO,Esquerda
151,1,2026-06-01T18:03:28.067398Z,278,** O texto não apresenta um tom crítico explícito contra uma ideologia política em particular e relata os fatos da votação do senador Weverton Rocha sobre a indicação de Jorge Messias ao Supremo Tribunal Federal.,63.175,São necessários pelo menos 41 votos para concretizar a nomeação ao STF,"O senador Weverton Rocha (PDT-MA), relator da indicação de Jorge Messias ao Supremo Tribunal Federal, afirmou nesta quarta-feira 29 que o advogado-geral da União obterá no mínimo 45 votos no plenário. São necessários pelo menos 41 votos para concretizar a nomeação de Messias.



“No meu bolão interno, com seis ou sete colegas, botei 48 (votos)“, acrescentou Weverton, logo depois de a Comissão de Constituição e Justiça aprovar, por 16 a 11, a indicação de Messias.



A análise no plenário deve ocorrer ainda na noite desta quarta-feira.



Se receber o aval do Senado, Messias ocupará a cadeira que foi de Luis Roberto Barroso até outubro de 2025.",A projeção do relator sobre a votação de Messias no plenário do Senado,2026-06-01T18:03:28.067398Z,pedro,NEUTRO,Neutro
152,1,2026-06-01T18:04:09.753564Z,281,"** A notícia apresenta uma crítica à decisão do ministro Alexandre de Moraes, do Supremo Tribunal Federal, de suspender a aplicação da Lei da Dosimetria, aprovada pelo Congresso Nacional. O deputado Nikolas Ferreira (PL-MG) afirma que a decisão desrespeita a ""vontade de milhões de brasileiros"" e questiona a autoridade do ministro em tomar tal decisão.",41.404,Deputado critica suspensão da aplicação da Lei da Dosimetria aprovada pelo Congresso,"O deputado federal Nikolas Ferreira (PL-MG) criticou a decisão do ministro Alexandre de Moraes, do Supremo Tribunal Federal, de suspender a aplicação da Lei da Dosimetria, aprovada pelo Congresso para reduzir penas de condenados pelos atos do 8 de Janeiro.



A medida foi tomada por Moraes até que o plenário do STF analise ações que questionam a validade da norma. O ministro afirmou que a suspensão busca garantir “segurança jurídica”.



00:00 / 01:00 oantagonista fullScreen



Em publicação nas redes sociais, Nikolas afirmou que a decisão desrespeita a “vontade de milhões de brasileiros”.



Nunca foi tão fácil estar bem informado Siga nosso canal no WhatsApp Inscreva-se



“Menos de 24 horas após a promulgação da Lei da Dosimetria, um juiz sozinho decidiu suspender a vontade do Congresso Nacional inteiro e, consequentemente, a vontade de milhões de brasileiros representados pelo Parlamento.



Deputados e senadores debateram, votaram, derrubaram veto e promulgaram a lei. Mas, no Brasil de hoje, parece que a palavra final de 513 deputados e 81 senadores pode ser anulada por uma única canetada. Isso não pode ser normalizado nunca. Um homem manda no país. Vergonha”, escreveu o deputado no X.



Leia também: “Moraes suspendeu a vontade popular”, diz líder da oposição



Moraes rejeita pedidos



O ministro Alexandre de Moraes suspendeu a aplicação da chamada Lei da Dosimetria em pedidos apresentados por condenados pelos atos do 8 de Janeiro.



Até a tarde deste domingo, 10, Moraes barrou 24 pedidos de aplicação da nova lei. Entre os casos atingidos está o da cabeleireira Débora Rodrigues, conhecida como “Débora do Batom”.



A lei havia sido promulgada na sexta-feira, 8, pelo presidente do Senado, Davi Alcolumbre (União-AP), após a derrubada do veto do presidente Lula (PT).



O texto altera regras de execução penal e pode reduzir penas aplicadas aos condenados pelos atos do 8/1.



Nos processos analisados, condenados pediam progressão de regime, revisão de pena, livramento condicional e aplicação imediata das novas regras aprovadas pelo Congresso.



Segundo Moraes, a existência de ações diretas de inconstitucionalidade no STF representa um “fato processual novo e relevante” que exige cautela antes da aplicação da norma.



“A superveniência de interposição de Ação Direta de Inconstitucionalidade e, consequentemente a pendência de julgamento em controle concentrado de constitucionalidade, configura fato processual novo e relevante, que poderá influenciar no julgamento dos pedidos real","“Um homem manda no país”, diz Nikolas após decisão de Moraes",2026-06-01T18:04:09.753564Z,todos,DIREITA,Direita
153,1,2026-06-01T18:06:10.802596Z,286,"** O texto apresenta uma entrevista ao vice-presidente do PT, Washington Quaquá, que critica a ala conservadora de uma escola de samba e elogia o presidente Lula. A linguagem utilizada é positiva em relação à esquerda e crítica em relação à direita.",120.769,"Washington Quaquá classificou como ""bobagem"" a ala da Acadêmicos de Niterói que criticava o conservadorismo em famílias no Brasil. Leia no UOL","Washington Quaquá, prefeito de Maricá (RJ) e vice-presidente nacional do PT, classificou em entrevista ao UOL como ""bobagem"" a ala da Acadêmicos de Niterói que criticava o conservadorismo em famílias no Brasil. A escola homenageou o presidente Lula (PT) no último domingo e foi rebaixada do Grupo Especial.



Quaquá falou ainda sobre sua visão do conservadorismo, da pré-candidatura frustrada de Neguinho da Beija-Flor ao Senado pelo PT e dos planos para União de Maricá, recém-chegada à elite do carnaval do Rio. ""Vamos usar muito o 'soft power' da escola de samba para fazer a propaganda de Maricá"", disse.



Família em conversa



Quaquá lamentou que a homenagem a Lula não tenha sido feita por ""uma escola que a gente soubesse que não ia cair"". Além disso, exaltou os aplausos recebidos pelo presidente na avenida e chamou de ""negócio desnecessário"" a ala ""família em conserva"", que foi alvo de queixas tanto de aliados como da oposição.",Vice-presidente do PT diz que ala conservadora em desfile foi 'bobagem',2026-06-01T18:06:10.802596Z,pedro,ESQUERDA,Esquerda
154,1,2026-06-01T18:06:49.810530Z,289,"** O texto apresenta uma crítica ao presidente Lula e às escolhas de ministros para o Supremo Tribunal Federal (STF), com base em critérios técnicos questionados pelo ex-governador Romeu Zema, que ironiza a proximidade do presidente com os indicados.",38.721,Ex-governador questiona critérios técnicos das nomeações e sugere triagem prévia por instituições como STJ e OAB. Leia no Poder360.,"Em sabatina, ex-governador diz estranhar que presidente não tenha indicado “filho, neto, irmão ainda” e questiona critérios técnicos das nomeações



O ex-governador e pré-candidato à Presidência, Romeu Zema (Novo), criticou nesta 4ª feira (29.abr.2026) as escolhas de Luiz Inácio Lula da Silva (PT) para as cadeiras do Supremo. Ele aproveitou a ocasião da sabatina de Jorge Messias para, em almoço com empresários na região da Faria Lima, em São Paulo, ironizar a proximidade do presidente com os ministros indicados.



“Ele já colocou o advogado dele, o advogado do PT, o ministro dele. Eu até estranho por que não colocou filho, neto, irmão ainda. Poderia ter sido mais ousado do que já foi”, afirmou Zema no evento promovido pelo grupo Voto. A fala é uma referência aos 2 últimos ministros indicados por Lula: Cristiano Zanin (2023), ex-advogado do presidente, e Flávio Dino (2023), ex-ministro da Justiça.



publicidade



publicidade



No total, 4 ministros da atual composição do STF foram indicados por Lula: além de Zanin e Dino, Cármen Lúcia (2006) e Dias Toffoli (2009) também foram selecionados por ele em outros mandatos.



publicidade



Ao comentar sobre Messias, Zema criticou o que considera falta de critérios técnicos nas indicações. Segundo ele, “isso está destruindo as nossas instituições” e envolve “pessoas sem qualificação, sem um histórico”. “O presidente não pode ter total liberdade de indicar alguém simplesmente porque gosta e é amigo”, disse.



Como alternativa, defendeu mudanças no processo de escolha. “Nós estamos lidando com a coisa pública, não é uma empresa dele para nomear quem quiser”, disse.



publicidade



publicidade



O ex-governador mineiro afirmou também que o momento representa um teste institucional. “Hoje estamos tendo mais um capítulo. Vamos testar como o Senado vai se comportar nessa sabatina de mais um indicado amigo do presidente”, disse.



Zema sugeriu ainda que os nomes indicados passem por uma triagem prévia de instituições como o STJ (Superior Tribun",Zema critica Messias e ironiza proximidade de Lula com indicados ao STF,2026-06-01T18:06:49.810530Z,pedro,DIREITA,Direita
155,1,2026-06-01T18:09:12.092553Z,290,"** A notícia apresenta uma entrevista coletiva do presidente Lula da Silva em Nova Delhi, na Índia, onde ele rebateu questionamento feito pelo repórter Tiago Eltz sobre eventual disposição do Brasil em receber imigrantes considerados criminosos pelos Estados Unidos.",141.996,Presidente contestou formulação de pergunta sobre conversa com presidente Trump e alegou que quer extraditar investigados ao Brasil.,"O presidente Luiz Inácio Lula da Silva rebateu, neste domingo (22), durante entrevista coletiva em Nova Delhi, na Índia, questionamento feito pelo repórter Tiago Eltz, da TV Globo, sobre eventual disposição do Brasil em receber imigrantes considerados criminosos pelos Estados Unidos. (Assista ao final do texto)



CONTINUA APÓS A PUBLICIDADE



Ao formular a pergunta, o jornalista mencionou a política migratória do presidente Donald Trump, classificada por ele como uma das mais polêmicas internamente no país, especialmente no que se refere à deportação de imigrantes sem documentação ou com visto temporário.



Eltz afirmou que Trump considera esses imigrantes criminosos e mencionou declaração anterior de Lula sobre a possibilidade de “acertar de receber criminosos para o Brasil ou quem cometeu crime por lá”.



Lula interrompeu a pergunta e contestou a formulação. “Não, você não ouviu isso aqui”, afirmou. “Se eu aceito que você faça a pergunta do jeito que você está fazendo, dá a impressão que eu falei isso, eu não falei isso.”



O jornalista tentou concluir o raciocínio, dizendo que, para Trump, esses imigrantes seriam considerados criminosos e citou ainda a hipótese de recebimento de envolvidos em crimes relacionados a combustíveis.



Lula voltou a negar. “Não, não, não. Nós queremos é prendê-los. Eu não quero recebê-los, eu quero prendê-los”, declarou.



Caso envolvendo combustível



O presidente citou uma operação que resultou no bloqueio de 250 milhões de litros de gasolina transportados em cinco navios, posteriormente entregues à Petrobras. Segundo Lula, o responsável pelo esquema estaria nos Estados Unidos.



“Essa pessoa mora em Miami, nós mandamos para o presidente Trump a fotografia da casa dele, o nome dele, e nós queremos essa pessoa no Brasil. É para combater o crime organizado? Então nos entregue os nossos bandidos”, afirmou.



TRETA INTERNACIONAL!



Lula bateu boca com repórter da TV Globo durante coletiva na Índia. 🔥👇🏻 pic.twitter.com/GMQWepLyMD — Pri (@Pri_usabr1)",Lula e jornalista da Globo batem-boca ao vivo em comitiva na Índia,2026-06-01T18:09:12.092553Z,pedro,NEUTRO,Direita
156,1,2026-06-01T18:09:41.196725Z,291,"** A notícia apresenta uma análise crítica da gestão de Romeu Zema em Minas Gerais e sua pré-candidatura à Presidência da República, destacando problemas sociais, econômicos e políticos que afetam o estado. O tom é crítico em relação a Zema e seu governo, sugerindo um viés ideológico de esquerda.",28.811,"Para analistas, governador não tem entregas e é feito de marketing e utilização de dinheiro público…","Violência, questões sociais, economia, saúde, corrupção e educação são as principais preocupações da população brasileira, segundo uma pesquisa divulgada pela Quaest em abril deste ano. Nos últimos sete anos, essas e outras áreas enfrentam uma série de dificuldades em Minas Gerais, o que, na avaliação de especialistas, é sintoma dos efeitos da gestão de Romeu Zema (Novo), que desmonta a atuação do Estado, enquanto fortalece os interesses de setores do empresariado mineiro.



Diante desse cenário, eles são enfáticos ao afirmarem que veem com preocupação o lançamento da pré-candidatura do governador à Presidência da República, anunciada no dia 16 de agosto, em São Paulo.



Para disputar a base do eleitorado de Jair Bolsonaro (PL), que enfrenta julgamento junto a outros sete réus por tentativa de golpe de Estado e cumpre prisão domiciliar por descumprir decisões do Supremo Tribunal Federal (STF), Zema antecipou a corrida eleitoral de 2026.



Mas, para Rubens Goyatá Campante, sociólogo e pesquisador do Centro de Estudos Republicanos Brasileiros (Cerbras) da Universidade Federal de Minas Gerais (UFMG), a ação é oportunista, já que o governador mal tem dado conta do próprio estado.



“Zema não tem nenhum traço de estadista, nem visão ou proposta sobre como deve ser o Brasil. Ele só tem objetivos particulares. Oportunista político, tem buscado herdar o eleitorado bolsonarista, de extrema direita, com a ajuda do financiamento farto de grupos econômicos que, obviamente, investem na pré-candidatura dele contando com o retorno financeiro futuro por meio de favorecimentos legais ou extra-legais, mas, de qualquer forma, imorais”, analisa.



A ideia é reforçada pela deputada estadual do bloco de oposição do governo na Assembleia Legislativa de Minas Gerais (ALMG) Leninha (PT), que recentemente foi eleita presidenta estadual do Partido dos Trabalhadores. O recado que a parlamentar dá à população dos demais estados é de que “a experiência de MG com Zema não pode, em hipótese alguma, ser","Não é bom para MG e não será para o Brasil, dizem especialistas sobre pré-candidatura de Zema",2026-06-01T18:09:41.196725Z,todos,ESQUERDA,Esquerda
157,1,2026-06-01T18:10:21.213333Z,298,"** A notícia apresenta uma proposta de lei que visa garantir o acesso gratuito a áreas naturais públicas, passando por propriedades privadas, e é apoiada por um deputado da esquerda.",39.739,Proposta está em análise na Câmara dos Deputados e pretende reduzir efeitos da expansão imobiliária,"O Projeto de Lei 874/25, de autoria do deputado federal Chico Alencar (PSOL-RJ), quer assegurar o livre acesso a propriedades privadas para visita de áreas naturais públicas como montanhas, paredes rochosas e praias. O objetivo é permitir que qualquer pessoa possa usar trilhas ou rotas de escalada já estabelecidas mesmo que passem por locais particulares. Para o deputado, a medida quer reduzir os efeitos da expansão imobiliária, que, segundo ele, tem dificultado o acesso às atrações naturais. “Esse cenário evidencia a urgência de uma regulamentação que garanta o livre acesso aos sítios naturais, assegurando o equilíbrio entre os direitos de propriedade e o interesse público”, afirma Alencar. Como exemplo de área contemplada, o deputado citou o caso de Petrópolis, no seu estado natal, o Rio de Janeiro, um destino turístico montanhoso em que a construção de condomínios residenciais obstruiu a subida para alguns picos do vale. Pela proposta, o visitante terá de assinar um termo de responsabilidade, se comprometendo, entre outras obrigações, a respeitar o meio ambiente, adotando práticas de mínimo impacto e obedecendo às regras estabelecidas pelos proprietários e por órgãos ambientais. No caso de acesso a áreas ainda não exploradas, a trilha poderá ser aberta pelo proprietário do terreno. Ainda assim, deverá ser mantida a entrada gratuita. A proposta será analisada pelas comissões de Meio Ambiente e Desenvolvimento Sustentável e de Constituição e Justiça e de Cidadania da Câmara antes de buscar aprovação da Câmara e Senado. Com informações da Agência Câmara",Deputado propõe acesso gratuito a propriedades privadas para visita de áreas naturais públicas,2026-06-01T18:10:21.213333Z,pedro,ESQUERDA,Esquerda
